images,category
2\print_1_2807.jpg,2
0\genuine_3_42732.jpg,0
1\fake_3_157509.jpg,1
0\genuine_3_52092.jpg,0
0\genuine_1_7893.jpg,0
1\fake_2_84408.jpg,1
1\fake_4_217438.jpg,1
1\fake_1_3896.jpg,1
2\print_1_2819.jpg,2
1\fake_4_179555.jpg,1
2\print_2_4055.jpg,2
0\genuine_4_75301.jpg,0
1\fake_1_41689.jpg,1
2\print_1_944.jpg,2
2\print_2_7214.jpg,2
1\fake_1_12325.jpg,1
1\fake_3_128827.jpg,1
0\genuine_3_53938.jpg,0
1\fake_4_210625.jpg,1
1\fake_4_189213.jpg,1
0\genuine_1_12842.jpg,0
2\print_1_3882.jpg,2
1\fake_1_39394.jpg,1
1\fake_1_22153.jpg,1
2\print_1_1439.jpg,2
2\print_2_6322.jpg,2
1\fake_4_209199.jpg,1
0\genuine_3_41693.jpg,0
1\fake_2_89969.jpg,1
1\fake_4_198930.jpg,1
2\print_2_6630.jpg,2
0\genuine_4_66913.jpg,0
2\print_1_1627.jpg,2
1\fake_3_128370.jpg,1
1\fake_3_127225.jpg,1
1\fake_2_93148.jpg,1
2\print_2_4889.jpg,2
1\fake_1_27341.jpg,1
2\print_1_10.jpg,2
1\fake_3_162371.jpg,1
2\print_1_199.jpg,2
1\fake_4_224105.jpg,1
1\fake_2_69604.jpg,1
2\print_2_5309.jpg,2
1\fake_8_246076.jpg,1
0\genuine_5_83238.jpg,0
0\genuine_3_41827.jpg,0
0\genuine_3_57329.jpg,0
1\fake_8_246978.jpg,1
2\print_2_4050.jpg,2
0\genuine_3_40310.jpg,0
2\print_2_5564.jpg,2
0\genuine_3_53987.jpg,0
2\print_1_1894.jpg,2
0\genuine_1_3666.jpg,0
0\genuine_3_52120.jpg,0
0\genuine_1_2157.jpg,0
1\fake_1_13012.jpg,1
1\fake_3_168347.jpg,1
2\print_2_6915.jpg,2
2\print_1_3472.jpg,2
1\fake_1_51198.jpg,1
0\genuine_3_49809.jpg,0
0\genuine_3_51712.jpg,0
0\genuine_5_80599.jpg,0
2\print_2_7778.jpg,2
0\genuine_3_46194.jpg,0
0\genuine_2_20597.jpg,0
0\genuine_1_12356.jpg,0
0\genuine_2_23261.jpg,0
1\fake_2_110680.jpg,1
0\genuine_4_63803.jpg,0
0\genuine_1_1623.jpg,0
1\fake_1_7027.jpg,1
1\fake_1_51899.jpg,1
2\print_1_2385.jpg,2
2\print_2_7794.jpg,2
1\fake_3_127127.jpg,1
0\genuine_5_82156.jpg,0
1\fake_1_30817.jpg,1
1\fake_1_19097.jpg,1
1\fake_2_100600.jpg,1
0\genuine_2_25378.jpg,0
1\fake_4_178501.jpg,1
1\fake_1_33690.jpg,1
1\fake_1_49795.jpg,1
2\print_2_7852.jpg,2
0\genuine_3_39917.jpg,0
2\print_2_4214.jpg,2
2\print_1_1132.jpg,2
1\fake_3_172502.jpg,1
1\fake_4_199649.jpg,1
1\fake_1_1110.jpg,1
0\genuine_4_77759.jpg,0
1\fake_3_124664.jpg,1
2\print_1_3015.jpg,2
1\fake_4_184446.jpg,1
0\genuine_2_20801.jpg,0
0\genuine_1_16460.jpg,0
1\fake_4_226139.jpg,1
2\print_2_5079.jpg,2
1\fake_2_109977.jpg,1
0\genuine_1_8991.jpg,0
0\genuine_1_16013.jpg,0
1\fake_1_1516.jpg,1
0\genuine_2_26443.jpg,0
2\print_1_3455.jpg,2
1\fake_1_48814.jpg,1
2\print_1_1387.jpg,2
1\fake_3_130248.jpg,1
1\fake_1_51344.jpg,1
1\fake_1_13769.jpg,1
0\genuine_5_81742.jpg,0
2\print_1_35.jpg,2
0\genuine_2_22865.jpg,0
2\print_1_207.jpg,2
2\print_1_1914.jpg,2
1\fake_4_178559.jpg,1
1\fake_1_14844.jpg,1
1\fake_1_14831.jpg,1
0\genuine_4_72694.jpg,0
1\fake_4_225906.jpg,1
0\genuine_1_16872.jpg,0
0\genuine_2_20673.jpg,0
1\fake_2_115201.jpg,1
0\genuine_3_46428.jpg,0
1\fake_1_17810.jpg,1
2\print_1_2610.jpg,2
0\genuine_3_52689.jpg,0
1\fake_3_116928.jpg,1
0\genuine_5_79239.jpg,0
0\genuine_4_64931.jpg,0
1\fake_3_162046.jpg,1
2\print_1_1897.jpg,2
2\print_1_890.jpg,2
2\print_1_3582.jpg,2
0\genuine_5_83524.jpg,0
1\fake_1_48705.jpg,1
1\fake_4_185643.jpg,1
1\fake_4_188195.jpg,1
1\fake_2_99247.jpg,1
0\genuine_5_85498.jpg,0
2\print_1_77.jpg,2
1\fake_3_139311.jpg,1
1\fake_1_482.jpg,1
1\fake_4_185773.jpg,1
0\genuine_1_9675.jpg,0
1\fake_4_231517.jpg,1
0\genuine_4_69047.jpg,0
1\fake_3_135247.jpg,1
1\fake_2_77446.jpg,1
1\fake_1_31273.jpg,1
0\genuine_1_2699.jpg,0
0\genuine_1_1531.jpg,0
2\print_2_6923.jpg,2
2\print_1_2310.jpg,2
1\fake_1_4799.jpg,1
2\print_2_7227.jpg,2
0\genuine_2_21977.jpg,0
1\fake_1_17040.jpg,1
0\genuine_2_25792.jpg,0
2\print_2_5479.jpg,2
0\genuine_2_27245.jpg,0
2\print_1_3143.jpg,2
2\print_1_708.jpg,2
1\fake_4_224392.jpg,1
1\fake_3_154197.jpg,1
0\genuine_2_28436.jpg,0
1\fake_4_177368.jpg,1
0\genuine_1_11299.jpg,0
2\print_2_7713.jpg,2
2\print_1_1455.jpg,2
0\genuine_4_70850.jpg,0
2\print_1_3687.jpg,2
0\genuine_3_55748.jpg,0
1\fake_4_196328.jpg,1
1\fake_2_97760.jpg,1
1\fake_1_55165.jpg,1
1\fake_4_197986.jpg,1
0\genuine_5_85037.jpg,0
2\print_2_4235.jpg,2
0\genuine_3_59120.jpg,0
0\genuine_1_9036.jpg,0
0\genuine_2_35544.jpg,0
2\print_1_1647.jpg,2
1\fake_4_187943.jpg,1
0\genuine_4_63413.jpg,0
1\fake_4_189770.jpg,1
0\genuine_4_69738.jpg,0
1\fake_3_159592.jpg,1
2\print_2_6010.jpg,2
2\print_1_665.jpg,2
1\fake_8_249021.jpg,1
0\genuine_4_62283.jpg,0
2\print_2_5290.jpg,2
0\genuine_3_58521.jpg,0
1\fake_3_148784.jpg,1
2\print_1_807.jpg,2
1\fake_4_197521.jpg,1
2\print_1_552.jpg,2
1\fake_3_138537.jpg,1
0\genuine_3_54033.jpg,0
2\print_2_4713.jpg,2
1\fake_2_114302.jpg,1
0\genuine_3_47252.jpg,0
0\genuine_4_60869.jpg,0
1\fake_3_136357.jpg,1
0\genuine_3_52267.jpg,0
0\genuine_1_965.jpg,0
2\print_1_344.jpg,2
0\genuine_2_27157.jpg,0
1\fake_4_218380.jpg,1
2\print_2_4018.jpg,2
2\print_2_7067.jpg,2
0\genuine_1_6676.jpg,0
0\genuine_3_57185.jpg,0
2\print_2_6606.jpg,2
0\genuine_2_27133.jpg,0
0\genuine_2_21067.jpg,0
2\print_1_2107.jpg,2
0\genuine_2_24550.jpg,0
1\fake_2_90172.jpg,1
1\fake_3_174297.jpg,1
2\print_2_5525.jpg,2
2\print_2_6603.jpg,2
2\print_2_7696.jpg,2
0\genuine_3_50267.jpg,0
1\fake_7_239164.jpg,1
1\fake_1_13730.jpg,1
1\fake_1_43777.jpg,1
1\fake_3_125741.jpg,1
0\genuine_1_9087.jpg,0
2\print_1_506.jpg,2
1\fake_1_48154.jpg,1
0\genuine_3_47646.jpg,0
1\fake_3_162985.jpg,1
1\fake_4_229943.jpg,1
0\genuine_3_49946.jpg,0
2\print_1_2371.jpg,2
2\print_1_1920.jpg,2
1\fake_8_248762.jpg,1
2\print_1_3543.jpg,2
1\fake_1_11087.jpg,1
2\print_2_5518.jpg,2
0\genuine_3_53696.jpg,0
0\genuine_4_62910.jpg,0
1\fake_8_247797.jpg,1
0\genuine_1_7344.jpg,0
1\fake_4_183607.jpg,1
2\print_2_4118.jpg,2
1\fake_4_195170.jpg,1
0\genuine_3_41376.jpg,0
2\print_1_2469.jpg,2
0\genuine_3_40810.jpg,0
1\fake_3_117554.jpg,1
1\fake_4_219746.jpg,1
2\print_2_6762.jpg,2
0\genuine_4_68954.jpg,0
0\genuine_2_24648.jpg,0
0\genuine_1_17703.jpg,0
2\print_1_2272.jpg,2
2\print_1_1715.jpg,2
2\print_2_6558.jpg,2
2\print_1_181.jpg,2
1\fake_1_51397.jpg,1
2\print_2_6324.jpg,2
2\print_2_5091.jpg,2
2\print_2_4701.jpg,2
1\fake_4_193542.jpg,1
0\genuine_4_78135.jpg,0
0\genuine_5_83032.jpg,0
0\genuine_5_78991.jpg,0
1\fake_1_20465.jpg,1
0\genuine_4_61843.jpg,0
1\fake_8_242764.jpg,1
1\fake_1_52599.jpg,1
1\fake_2_62985.jpg,1
2\print_1_1283.jpg,2
0\genuine_4_77913.jpg,0
0\genuine_3_49841.jpg,0
0\genuine_4_72507.jpg,0
0\genuine_4_75722.jpg,0
0\genuine_1_8486.jpg,0
1\fake_3_124935.jpg,1
2\print_1_1477.jpg,2
0\genuine_3_45262.jpg,0
1\fake_5_232802.jpg,1
2\print_1_3985.jpg,2
2\print_1_2628.jpg,2
0\genuine_4_67722.jpg,0
0\genuine_3_46921.jpg,0
1\fake_4_199559.jpg,1
2\print_2_4879.jpg,2
1\fake_4_213579.jpg,1
1\fake_3_144825.jpg,1
2\print_1_3413.jpg,2
1\fake_1_48607.jpg,1
2\print_2_5468.jpg,2
0\genuine_4_78470.jpg,0
1\fake_3_119668.jpg,1
1\fake_4_227271.jpg,1
1\fake_2_84907.jpg,1
1\fake_2_114145.jpg,1
0\genuine_4_63408.jpg,0
2\print_2_7193.jpg,2
0\genuine_5_79327.jpg,0
2\print_1_3681.jpg,2
1\fake_3_118011.jpg,1
1\fake_1_12495.jpg,1
2\print_2_7694.jpg,2
2\print_1_1693.jpg,2
2\print_1_1313.jpg,2
2\print_2_7239.jpg,2
0\genuine_1_13392.jpg,0
2\print_2_4983.jpg,2
0\genuine_2_39189.jpg,0
2\print_2_5512.jpg,2
1\fake_4_203068.jpg,1
1\fake_2_85117.jpg,1
0\genuine_1_10197.jpg,0
2\print_1_2918.jpg,2
0\genuine_2_23980.jpg,0
1\fake_1_37233.jpg,1
0\genuine_2_29746.jpg,0
2\print_1_1410.jpg,2
1\fake_3_126942.jpg,1
1\fake_2_78004.jpg,1
1\fake_2_61182.jpg,1
2\print_2_7148.jpg,2
2\print_1_729.jpg,2
1\fake_3_130114.jpg,1
1\fake_8_245888.jpg,1
0\genuine_3_46051.jpg,0
1\fake_4_192242.jpg,1
0\genuine_4_64998.jpg,0
1\fake_1_36368.jpg,1
1\fake_4_182132.jpg,1
1\fake_4_213817.jpg,1
2\print_1_418.jpg,2
1\fake_3_151846.jpg,1
0\genuine_3_57753.jpg,0
0\genuine_5_82965.jpg,0
1\fake_2_80667.jpg,1
0\genuine_1_4245.jpg,0
1\fake_4_215595.jpg,1
0\genuine_1_8190.jpg,0
0\genuine_2_25945.jpg,0
0\genuine_4_59467.jpg,0
0\genuine_2_21238.jpg,0
2\print_1_1285.jpg,2
2\print_2_4344.jpg,2
1\fake_1_6041.jpg,1
2\print_1_1211.jpg,2
1\fake_6_238580.jpg,1
1\fake_2_66513.jpg,1
2\print_2_5051.jpg,2
0\genuine_2_37204.jpg,0
2\print_2_7330.jpg,2
2\print_1_1855.jpg,2
1\fake_2_112451.jpg,1
0\genuine_4_61646.jpg,0
0\genuine_1_13696.jpg,0
1\fake_3_132748.jpg,1
2\print_1_361.jpg,2
2\print_1_3423.jpg,2
1\fake_5_232875.jpg,1
2\print_2_7002.jpg,2
2\print_2_4486.jpg,2
2\print_1_3148.jpg,2
2\print_1_1162.jpg,2
1\fake_4_210089.jpg,1
0\genuine_2_26035.jpg,0
0\genuine_5_87585.jpg,0
0\genuine_2_26945.jpg,0
1\fake_4_176566.jpg,1
1\fake_3_141168.jpg,1
2\print_2_7671.jpg,2
0\genuine_2_21747.jpg,0
2\print_2_5976.jpg,2
1\fake_3_134858.jpg,1
2\print_1_1177.jpg,2
0\genuine_3_41597.jpg,0
1\fake_3_144519.jpg,1
1\fake_3_128037.jpg,1
0\genuine_4_78843.jpg,0
0\genuine_4_69495.jpg,0
0\genuine_3_53318.jpg,0
1\fake_4_192024.jpg,1
2\print_2_4124.jpg,2
1\fake_1_34346.jpg,1
2\print_2_6566.jpg,2
0\genuine_3_55554.jpg,0
1\fake_2_115034.jpg,1
0\genuine_3_46162.jpg,0
1\fake_3_133434.jpg,1
1\fake_4_213947.jpg,1
0\genuine_2_22489.jpg,0
0\genuine_1_2768.jpg,0
0\genuine_1_2072.jpg,0
0\genuine_3_44136.jpg,0
0\genuine_3_41398.jpg,0
0\genuine_2_31351.jpg,0
1\fake_4_205581.jpg,1
0\genuine_3_42366.jpg,0
1\fake_3_142293.jpg,1
0\genuine_2_38473.jpg,0
0\genuine_5_84151.jpg,0
1\fake_4_217010.jpg,1
1\fake_2_97074.jpg,1
1\fake_7_239494.jpg,1
1\fake_8_243979.jpg,1
1\fake_8_246352.jpg,1
2\print_2_4508.jpg,2
0\genuine_1_12412.jpg,0
0\genuine_1_17135.jpg,0
0\genuine_3_50794.jpg,0
0\genuine_2_36515.jpg,0
0\genuine_2_21859.jpg,0
0\genuine_1_1958.jpg,0
1\fake_4_177941.jpg,1
1\fake_3_144758.jpg,1
0\genuine_3_58928.jpg,0
1\fake_3_144605.jpg,1
1\fake_8_248637.jpg,1
1\fake_4_230610.jpg,1
0\genuine_3_55864.jpg,0
0\genuine_2_27220.jpg,0
1\fake_2_61844.jpg,1
2\print_1_960.jpg,2
1\fake_3_170430.jpg,1
1\fake_2_72732.jpg,1
0\genuine_4_61405.jpg,0
0\genuine_3_46038.jpg,0
1\fake_1_13091.jpg,1
1\fake_2_98613.jpg,1
0\genuine_3_42632.jpg,0
2\print_2_5025.jpg,2
0\genuine_1_15264.jpg,0
1\fake_4_214633.jpg,1
0\genuine_3_47714.jpg,0
2\print_2_6346.jpg,2
1\fake_3_167331.jpg,1
0\genuine_1_1190.jpg,0
1\fake_4_216716.jpg,1
0\genuine_1_2825.jpg,0
1\fake_2_86583.jpg,1
1\fake_3_129277.jpg,1
0\genuine_4_63336.jpg,0
0\genuine_2_37123.jpg,0
1\fake_3_130368.jpg,1
2\print_1_455.jpg,2
0\genuine_5_84489.jpg,0
1\fake_2_110492.jpg,1
2\print_2_5805.jpg,2
0\genuine_1_1237.jpg,0
1\fake_4_227304.jpg,1
0\genuine_2_38652.jpg,0
0\genuine_3_40993.jpg,0
0\genuine_1_15524.jpg,0
1\fake_5_234993.jpg,1
2\print_2_5293.jpg,2
2\print_2_4122.jpg,2
2\print_1_399.jpg,2
1\fake_3_151560.jpg,1
2\print_1_1402.jpg,2
2\print_1_3988.jpg,2
2\print_2_6908.jpg,2
1\fake_2_101500.jpg,1
1\fake_3_118824.jpg,1
0\genuine_3_56037.jpg,0
0\genuine_5_80601.jpg,0
1\fake_1_32387.jpg,1
1\fake_3_168895.jpg,1
1\fake_1_25559.jpg,1
0\genuine_2_34571.jpg,0
0\genuine_2_34878.jpg,0
0\genuine_1_17379.jpg,0
2\print_1_2566.jpg,2
1\fake_1_3776.jpg,1
0\genuine_2_32783.jpg,0
1\fake_5_236252.jpg,1
1\fake_4_226325.jpg,1
0\genuine_2_21005.jpg,0
1\fake_4_216835.jpg,1
0\genuine_1_15243.jpg,0
1\fake_1_28620.jpg,1
1\fake_1_12941.jpg,1
1\fake_4_215743.jpg,1
1\fake_2_82631.jpg,1
1\fake_2_93034.jpg,1
2\print_1_2880.jpg,2
0\genuine_1_14622.jpg,0
2\print_2_7489.jpg,2
0\genuine_2_23929.jpg,0
1\fake_7_242107.jpg,1
0\genuine_3_55342.jpg,0
0\genuine_3_42082.jpg,0
1\fake_2_114916.jpg,1
1\fake_4_213516.jpg,1
0\genuine_4_74071.jpg,0
1\fake_2_83748.jpg,1
0\genuine_4_74884.jpg,0
0\genuine_2_34399.jpg,0
0\genuine_3_45610.jpg,0
1\fake_3_173675.jpg,1
1\fake_3_168249.jpg,1
0\genuine_1_13897.jpg,0
0\genuine_4_72262.jpg,0
1\fake_1_1590.jpg,1
0\genuine_4_65914.jpg,0
0\genuine_2_24212.jpg,0
2\print_2_6691.jpg,2
0\genuine_3_47699.jpg,0
0\genuine_5_81402.jpg,0
1\fake_1_26276.jpg,1
2\print_2_5748.jpg,2
2\print_1_2867.jpg,2
1\fake_1_1424.jpg,1
0\genuine_5_80247.jpg,0
1\fake_2_85230.jpg,1
2\print_2_5295.jpg,2
1\fake_3_160170.jpg,1
1\fake_3_152508.jpg,1
1\fake_3_159696.jpg,1
2\print_1_463.jpg,2
1\fake_1_15369.jpg,1
0\genuine_5_79281.jpg,0
2\print_1_3944.jpg,2
0\genuine_2_29410.jpg,0
0\genuine_2_24160.jpg,0
0\genuine_3_54166.jpg,0
0\genuine_1_11527.jpg,0
1\fake_1_19444.jpg,1
0\genuine_4_67166.jpg,0
1\fake_2_96488.jpg,1
0\genuine_3_41674.jpg,0
2\print_1_2559.jpg,2
1\fake_2_82037.jpg,1
0\genuine_5_82857.jpg,0
0\genuine_4_73008.jpg,0
2\print_2_7483.jpg,2
1\fake_2_83226.jpg,1
0\genuine_3_48157.jpg,0
2\print_1_2625.jpg,2
0\genuine_5_80499.jpg,0
0\genuine_1_10531.jpg,0
1\fake_8_245569.jpg,1
0\genuine_1_3490.jpg,0
0\genuine_4_76178.jpg,0
1\fake_8_246985.jpg,1
2\print_1_331.jpg,2
0\genuine_1_8216.jpg,0
0\genuine_3_43166.jpg,0
1\fake_2_106712.jpg,1
1\fake_1_32084.jpg,1
1\fake_4_199263.jpg,1
0\genuine_2_20251.jpg,0
2\print_2_4526.jpg,2
2\print_1_1479.jpg,2
2\print_2_5311.jpg,2
1\fake_2_78514.jpg,1
0\genuine_2_33374.jpg,0
0\genuine_4_64854.jpg,0
2\print_1_2122.jpg,2
0\genuine_5_82824.jpg,0
1\fake_1_14413.jpg,1
1\fake_1_45983.jpg,1
0\genuine_2_25095.jpg,0
1\fake_4_231639.jpg,1
0\genuine_1_3652.jpg,0
0\genuine_1_3466.jpg,0
0\genuine_4_67191.jpg,0
1\fake_4_221402.jpg,1
0\genuine_4_64674.jpg,0
1\fake_2_76166.jpg,1
1\fake_4_188123.jpg,1
1\fake_2_111936.jpg,1
0\genuine_4_69888.jpg,0
1\fake_3_145280.jpg,1
1\fake_1_55359.jpg,1
0\genuine_4_76897.jpg,0
1\fake_4_229846.jpg,1
1\fake_4_179677.jpg,1
1\fake_1_8940.jpg,1
1\fake_4_177084.jpg,1
0\genuine_2_35851.jpg,0
1\fake_4_174546.jpg,1
1\fake_2_103636.jpg,1
0\genuine_1_11485.jpg,0
2\print_1_3250.jpg,2
1\fake_3_138320.jpg,1
1\fake_2_60011.jpg,1
0\genuine_4_63233.jpg,0
2\print_1_3043.jpg,2
1\fake_3_147304.jpg,1
0\genuine_2_28439.jpg,0
2\print_2_7660.jpg,2
0\genuine_3_52668.jpg,0
1\fake_8_250046.jpg,1
0\genuine_3_56708.jpg,0
2\print_2_7005.jpg,2
0\genuine_1_2436.jpg,0
1\fake_4_208266.jpg,1
0\genuine_2_32006.jpg,0
0\genuine_1_18381.jpg,0
0\genuine_1_76.jpg,0
1\fake_4_229540.jpg,1
1\fake_2_105303.jpg,1
2\print_2_4041.jpg,2
2\print_1_2757.jpg,2
0\genuine_1_8153.jpg,0
0\genuine_3_53585.jpg,0
1\fake_1_41441.jpg,1
2\print_1_3649.jpg,2
0\genuine_3_46039.jpg,0
0\genuine_4_59254.jpg,0
2\print_1_1463.jpg,2
0\genuine_4_74123.jpg,0
0\genuine_1_10306.jpg,0
1\fake_1_19223.jpg,1
0\genuine_4_75093.jpg,0
2\print_1_3326.jpg,2
2\print_2_6719.jpg,2
0\genuine_4_61666.jpg,0
1\fake_2_91254.jpg,1
0\genuine_3_51955.jpg,0
2\print_2_6352.jpg,2
0\genuine_3_58588.jpg,0
1\fake_2_115291.jpg,1
2\print_1_762.jpg,2
2\print_1_1008.jpg,2
2\print_1_991.jpg,2
2\print_2_7588.jpg,2
1\fake_2_113737.jpg,1
1\fake_3_126996.jpg,1
1\fake_3_162675.jpg,1
0\genuine_3_55625.jpg,0
0\genuine_4_69649.jpg,0
2\print_2_6692.jpg,2
2\print_1_2262.jpg,2
1\fake_1_6576.jpg,1
0\genuine_1_791.jpg,0
2\print_1_1450.jpg,2
0\genuine_4_68863.jpg,0
1\fake_4_196381.jpg,1
1\fake_3_150276.jpg,1
2\print_1_2247.jpg,2
2\print_1_2111.jpg,2
1\fake_1_21601.jpg,1
0\genuine_2_26406.jpg,0
0\genuine_4_75445.jpg,0
1\fake_2_74395.jpg,1
0\genuine_1_13717.jpg,0
0\genuine_4_72249.jpg,0
2\print_2_6844.jpg,2
2\print_2_6768.jpg,2
1\fake_3_137553.jpg,1
2\print_2_7597.jpg,2
1\fake_1_41278.jpg,1
1\fake_1_17048.jpg,1
0\genuine_5_87048.jpg,0
0\genuine_4_64750.jpg,0
1\fake_8_245969.jpg,1
0\genuine_3_40397.jpg,0
1\fake_4_229321.jpg,1
0\genuine_2_39101.jpg,0
2\print_2_4794.jpg,2
1\fake_2_83551.jpg,1
0\genuine_1_19295.jpg,0
0\genuine_3_39879.jpg,0
1\fake_2_73540.jpg,1
1\fake_3_119452.jpg,1
1\fake_3_168741.jpg,1
2\print_1_3107.jpg,2
2\print_1_2127.jpg,2
0\genuine_1_10194.jpg,0
1\fake_1_17773.jpg,1
0\genuine_2_38461.jpg,0
1\fake_2_74208.jpg,1
0\genuine_2_29115.jpg,0
2\print_2_5100.jpg,2
1\fake_1_45888.jpg,1
2\print_2_5047.jpg,2
0\genuine_1_14482.jpg,0
0\genuine_2_39170.jpg,0
1\fake_2_94803.jpg,1
1\fake_4_209133.jpg,1
0\genuine_4_66329.jpg,0
0\genuine_3_40875.jpg,0
0\genuine_2_27682.jpg,0
1\fake_4_201731.jpg,1
1\fake_2_69409.jpg,1
2\print_2_6226.jpg,2
1\fake_4_221527.jpg,1
0\genuine_4_67919.jpg,0
0\genuine_2_29260.jpg,0
1\fake_1_47459.jpg,1
1\fake_2_63749.jpg,1
2\print_1_2619.jpg,2
1\fake_1_27340.jpg,1
2\print_1_2419.jpg,2
2\print_1_3267.jpg,2
1\fake_3_149438.jpg,1
2\print_2_5707.jpg,2
2\print_1_2498.jpg,2
1\fake_1_52662.jpg,1
1\fake_7_239056.jpg,1
1\fake_1_51433.jpg,1
1\fake_3_163531.jpg,1
1\fake_3_165652.jpg,1
1\fake_4_184946.jpg,1
1\fake_3_123486.jpg,1
1\fake_4_213707.jpg,1
2\print_1_2410.jpg,2
2\print_2_4939.jpg,2
2\print_2_6872.jpg,2
2\print_1_2234.jpg,2
1\fake_2_85852.jpg,1
0\genuine_1_18948.jpg,0
1\fake_1_21071.jpg,1
1\fake_3_156176.jpg,1
2\print_2_7787.jpg,2
1\fake_3_165062.jpg,1
1\fake_1_377.jpg,1
0\genuine_4_66074.jpg,0
2\print_1_1710.jpg,2
2\print_1_886.jpg,2
0\genuine_3_52721.jpg,0
2\print_2_4883.jpg,2
1\fake_1_5717.jpg,1
0\genuine_5_84905.jpg,0
1\fake_2_86238.jpg,1
1\fake_1_19669.jpg,1
0\genuine_4_67970.jpg,0
1\fake_2_63190.jpg,1
2\print_1_3857.jpg,2
2\print_1_3009.jpg,2
1\fake_4_222630.jpg,1
1\fake_1_32557.jpg,1
1\fake_7_240104.jpg,1
1\fake_3_159956.jpg,1
2\print_1_758.jpg,2
1\fake_4_228059.jpg,1
2\print_2_5971.jpg,2
2\print_2_4845.jpg,2
2\print_1_2937.jpg,2
1\fake_3_157148.jpg,1
1\fake_3_149696.jpg,1
0\genuine_4_77570.jpg,0
1\fake_2_76252.jpg,1
1\fake_4_220877.jpg,1
2\print_1_345.jpg,2
2\print_1_386.jpg,2
1\fake_1_17686.jpg,1
0\genuine_3_45141.jpg,0
1\fake_2_99238.jpg,1
0\genuine_2_21563.jpg,0
1\fake_2_88497.jpg,1
0\genuine_1_6224.jpg,0
0\genuine_5_83177.jpg,0
0\genuine_2_38786.jpg,0
0\genuine_3_53475.jpg,0
0\genuine_4_64454.jpg,0
1\fake_2_59241.jpg,1
2\print_2_7275.jpg,2
1\fake_2_78889.jpg,1
1\fake_3_173535.jpg,1
0\genuine_5_84101.jpg,0
0\genuine_2_25475.jpg,0
0\genuine_2_20867.jpg,0
2\print_1_3489.jpg,2
1\fake_3_161372.jpg,1
2\print_2_6899.jpg,2
2\print_1_3078.jpg,2
0\genuine_4_71696.jpg,0
1\fake_1_44686.jpg,1
1\fake_1_24914.jpg,1
2\print_1_2902.jpg,2
0\genuine_3_52588.jpg,0
1\fake_3_145021.jpg,1
0\genuine_2_29528.jpg,0
2\print_1_3225.jpg,2
1\fake_4_177112.jpg,1
2\print_2_5677.jpg,2
0\genuine_2_28057.jpg,0
2\print_2_5292.jpg,2
0\genuine_1_7561.jpg,0
2\print_2_4384.jpg,2
1\fake_3_154338.jpg,1
1\fake_2_99534.jpg,1
2\print_2_5498.jpg,2
2\print_1_2920.jpg,2
2\print_2_6594.jpg,2
0\genuine_1_3074.jpg,0
2\print_2_5673.jpg,2
2\print_1_2381.jpg,2
1\fake_2_85360.jpg,1
0\genuine_1_6060.jpg,0
1\fake_4_179517.jpg,1
0\genuine_2_31246.jpg,0
2\print_2_4493.jpg,2
2\print_1_1534.jpg,2
2\print_1_1759.jpg,2
2\print_2_7252.jpg,2
2\print_2_6514.jpg,2
2\print_1_358.jpg,2
0\genuine_2_30212.jpg,0
1\fake_8_248345.jpg,1
2\print_1_3403.jpg,2
2\print_2_6016.jpg,2
1\fake_1_31961.jpg,1
0\genuine_1_3570.jpg,0
0\genuine_4_69090.jpg,0
2\print_1_1740.jpg,2
2\print_2_7292.jpg,2
0\genuine_2_25001.jpg,0
2\print_2_6654.jpg,2
1\fake_1_43973.jpg,1
2\print_2_7699.jpg,2
1\fake_7_239595.jpg,1
2\print_1_1514.jpg,2
0\genuine_1_18380.jpg,0
1\fake_1_31332.jpg,1
1\fake_3_144940.jpg,1
2\print_1_917.jpg,2
1\fake_4_223464.jpg,1
1\fake_4_193334.jpg,1
2\print_2_7516.jpg,2
0\genuine_2_29425.jpg,0
1\fake_4_197709.jpg,1
0\genuine_2_23076.jpg,0
2\print_2_7714.jpg,2
0\genuine_3_42794.jpg,0
1\fake_4_195640.jpg,1
2\print_2_4264.jpg,2
1\fake_3_142033.jpg,1
0\genuine_4_70775.jpg,0
2\print_1_1481.jpg,2
0\genuine_3_41217.jpg,0
0\genuine_2_25322.jpg,0
2\print_1_2037.jpg,2
1\fake_3_152893.jpg,1
1\fake_1_11604.jpg,1
0\genuine_2_39447.jpg,0
0\genuine_2_21369.jpg,0
1\fake_2_110827.jpg,1
2\print_1_2751.jpg,2
2\print_1_3306.jpg,2
2\print_1_3656.jpg,2
1\fake_3_167610.jpg,1
0\genuine_2_21870.jpg,0
1\fake_2_108800.jpg,1
2\print_1_2747.jpg,2
0\genuine_3_49209.jpg,0
1\fake_1_19072.jpg,1
1\fake_4_230336.jpg,1
0\genuine_4_61669.jpg,0
2\print_2_5424.jpg,2
0\genuine_3_41484.jpg,0
1\fake_1_14870.jpg,1
1\fake_4_207207.jpg,1
0\genuine_3_43701.jpg,0
2\print_1_3317.jpg,2
2\print_1_2418.jpg,2
2\print_2_6278.jpg,2
0\genuine_5_86656.jpg,0
0\genuine_3_47306.jpg,0
0\genuine_3_40859.jpg,0
1\fake_2_114986.jpg,1
0\genuine_3_50670.jpg,0
0\genuine_3_48316.jpg,0
1\fake_4_204522.jpg,1
